Checked,Tags,Name,Formula,Annot. Source: Predicted Compositions,Annot. Source: mzCloud Search,Annot. Source: Metabolika Search,Annot. Source: ChemSpider Search,Annot. DeltaMass [ppm],Calc. MW,RT [min],Area (Max.),# ChemSpider Results,# mzCloud Results,mzCloud Best Match,mzCloud Best Match Confidence,MS2,Group Area: brain_163_pos,Group Area: brain_68_pos,Group Area: brain_6_pos,Group Area: brain_53_pos,Group Area: brain_187_pos,Group Area: brain_60_pos,Group Area: brain_21_pos,Group Area: brain_5_pos,Group Area: CONTROL_2_pos,Group Area: GT17_cc_1_pos,Group Area: GT17_c3_1_pos,Group Area: GT17_cc6_pos,Group Area: GT17_c3_5_pos,Group Area: GT17_cc5_pos,Group Area: GT17_c3_6_pos,Group Area: GT17_cc4_pos,Group Area: GT17_c3_3_pos,Group Area: GT17_cc3_pos,Group Area: GT17_c3_2_pos,Group Area: GT17_cc2_pos,Group Area: GT17_c3_4_pos,Group Area: CONTROL_1_pos
FALSE,,,C17 H22 Cl N8 P,Full match,No results,No results,No match,-1.65,404.13869,6.749,5604760.955,2,0,,,DDA for preferred ion,2728298.336,1158339.113,924055.5766,1106343.389,339747.0502,484822.9223,566659.5863,2761607.698,4492020.71,2624792.335,2870284.43,3940220.437,2244986.035,3317058.988,2186795.715,3500703.497,5604760.955,2445914.346,1703831.196,1650950.879,2702292.603,2421415.015
FALSE,,,,No results,No results,No results,No results,,2019.26963,6.927,5601689.252,0,0,,,No MS2,2759089.933,1432854.467,3822195.913,3052446.888,4868979.481,5601689.252,4187508.295,5078052.352,28966.74894,31395.14836,44030.51736,32907.30168,54089.40969,36305.80382,43603.08114,33212.77835,42558.83,33090.15913,30816.22459,39141.5099,28971.9033,23149.67657
FALSE,,,C51 H76 N6 O14 P2,Full match,No results,No results,No results,0.12,1058.4896,1.533,5600913.216,0,0,,,No MS2,5600913.216,3928949.825,4941827.16,5416903.304,4127733.198,5565261.099,4096625.432,4836619.933,26824.01662,1460735.98,1741769.749,555938.229,927953.0726,1327531.722,2154252.675,753086.6372,1055533.251,351621.6574,297661.7821,1025105.905,922100.5263,30563.0208
FALSE,,,C49 H78 N4 O14 P2,Full match,No results,No results,No results,-0.4,1008.49857,2.394,5591910.508,0,0,,,DDA for other ion,47435.8527,49907.83868,61221.29379,55825.32534,37640.38513,48377.89418,50873.77995,49276.32036,21905.67053,5591910.508,2857618.01,3479060.881,5256524.985,1978286.321,3829477.012,3256477.54,2753143.234,2457241.503,4020343.484,3762291.841,5243611.482,21558.63254
FALSE,,,C21 H45 N O6,Full match,No results,No results,No results,-1.18,407.32421,8.513,5559414.917,0,0,,,DDA for preferred ion,4370545.59,4213056.316,3711329.264,3975681.866,4222950.038,5559414.917,4198263.759,4435329.191,4149002.667,5322022.652,4029136.134,4496802.34,4504511.108,2998540.497,4613616.742,3984717.538,4317251.102,5149612.558,4128738.717,4521072.256,4678774.072,4852668.85
FALSE,,,C18 H19 N7 O4 S,Full match,No results,No results,No results,-4.17,429.12013,1.54,5531823.516,0,0,,,DDA for preferred ion,325753.1991,279711.6739,353027.9569,323728.6948,280543.611,489808.5622,242621.8193,293396.7718,28212.93411,415736.5383,3439243.685,3004656.623,1644186.457,1655228.259,1700004.763,3870703.979,3171149.925,5531823.516,1892020.219,3536505.552,2093279.166,32145.53973
FALSE,,,C31 H48 N P3,Full match,No results,No results,No match,-2.11,527.29885,6.982,5526900.426,4,0,,,No MS2,4408892.605,1914606.895,2736380.837,1074241.459,5526900.426,2670534.919,735742.6695,1697738.298,44420.43942,123618.1958,207634.7642,161306.0053,264606.6408,165630.4546,202319.4353,153573.7139,280192.7628,90137.47429,81182.63064,359508.1447,131402.8532,34858.22211
FALSE,,,C19 H34 N10 O,Full match,No results,No results,No match,4.71,418.29368,6.058,5495950.479,1,0,,,No MS2,1629049.118,1115751.124,2082419.254,2003026.945,2101908.589,2665893.622,2649694.061,2633257.127,5299047.647,995197.7016,1917657.444,1438249.798,1959318.599,2081894.539,1787713.08,1228630.561,1878165.309,1909364.533,1139916.351,2184717.916,1415127.564,5495950.479
FALSE,,,C7 H6 N4 O6 S,Full match,No results,No results,No match,-3.69,273.99979,1.228,5495165.623,1,0,,,DDA for preferred ion,2665383.976,1931098.139,5495165.623,1921232.106,2149117.385,4921166.487,2307346.439,1604717.872,31655.44677,107069.9506,164389.0681,164078.0208,185516.9206,128555.3913,762754.8373,155256.6148,1009006.768,135765.6649,153089.3335,1363371.792,157011.0745,50079.7565
FALSE,,,C42 H74 N7 O6 P,Full match,No results,No match,No match,-0.77,803.5432,8.818,5491593.647,39,0,,,DDA for preferred ion,699310.8309,676242.4104,1512173.904,2513507.873,5491593.647,41583.51587,29991.62124,168591.4878,48472.39335,144568.4747,132917.3795,159134.5709,94125.96243,96583.04349,245020.6791,107119.713,500939.1702,80057.94695,27430.91537,27212.81281,24458.1551,28319.01372
FALSE,,,C17 H32 N10 O5,Full match,No results,No results,No results,4.97,456.25798,2.967,5482388.18,0,0,,,DDA for preferred ion,2450461.03,97762.01284,316761.0111,115452.7615,5482388.18,283959.7015,169833.6704,4209523.216,36102.11307,272060.6046,374379.8528,445434.088,75570.34348,440518.2737,82350.1472,101212.3995,400031.91,613627.5392,461907.0526,448114.6555,97807.61423,44684.76718
FALSE,,,C8 H21 N7 O5 S,Full match,No results,No results,No results,4.5,327.13396,5.29,5481835.577,0,0,,,DDA for preferred ion,206247.722,217871.7038,314786.4917,193855.8362,292554.0951,322931.4181,371313.2912,255137.6171,42451.17593,3358838.215,4407945.438,4940271.757,4302996.364,5481835.577,4322895.977,5086225.484,4034600.955,5101418.726,3840256.239,5068662.715,3941178.965,35611.63103
FALSE,,,C26 H40 N3 O6 P S,Full match,No results,No results,No results,-0.34,553.23735,4.133,5466940.256,0,0,,,DDA for preferred ion,415030.8432,1536024.389,112706.6366,117295.1749,95543.30496,5466940.256,107805.6749,89568.42753,48255.64564,67746.46518,68193.47471,76573.60628,82016.61936,89558.14046,96127.61388,72944.30879,75292.92312,106989.1713,71033.94004,106132.4178,72169.66493,52004.54049
FALSE,,,C4 H9 Cl2 N3 O12 P2 S3,Full match,No results,No results,No results,0.6,518.82037,0.597,5466834.697,0,0,,,No MS2,170030.0904,170936.1293,165553.003,149247.4069,156737.4582,180196.2066,171350.9206,186886.5168,27751.55623,3848076.719,2737603.942,5040030.794,3995093.468,4442935.803,3066863.105,5328433.892,4636207.131,4187048.06,5024024.779,5466834.697,5359318.126,23885.85558
FALSE,,,C42 H78 N7 O6 P,Full match,No results,No results,No match,-0.53,807.57469,8.812,5437090.785,50,0,,,DDA for preferred ion,1285960.806,795187.5157,1529972.033,4663498.217,1615830.25,682139.9255,550269.034,1930458.457,1440037.127,1082558.898,631840.9565,655943.2793,1564644.256,936941.7751,5437090.785,247094.0922,264017.7391,24142.52314,23323.74627,23138.29972,28608.32086,24078.87166
FALSE,,,C5 H8 Cl N3 O18 P2 S,Full match,No results,No results,No results,-1.31,526.86804,0.602,5401036.031,0,0,,,DDA for preferred ion,3861588.427,2647232.289,5401036.031,3221593.687,3023862.383,4976901.016,4348947.103,3216107.38,101061.3045,139814.9543,158277.0685,132350.1866,186703.1498,157276.2931,193978.3162,150788.0784,167114.9842,138917.7402,167183.8559,146738.6034,156986.846,92006.62623
FALSE,,,C4 H8 N6 O,Full match,No results,No results,No results,1.67,156.07622,2.664,5374138.42,0,0,,,No MS2,2362225.801,2284422.691,2646723.274,1918250.915,3384769.549,1764620.58,1530238.698,2356399.774,1495749.786,3008375.736,2161691.077,3475761.732,1605742.609,1919842.199,1242352.535,4464519.685,3688766.715,2699368.019,5374138.42,3409109.524,2931125.799,3055730.554
FALSE,,,,No results,No results,No results,No results,,1985.78,5.686,5365097.738,0,0,,,No MS2,1587285.914,97894.87911,1518527.569,680434.8542,2317335.52,5365097.738,4599867.882,1176764.126,2820554.746,1009567.048,1748771.058,2823463.878,219055.1847,1306451.713,3198484.764,2688374.386,4037520.454,763303.9001,1974613.305,1020895.9,653823.1035,566788.0002
FALSE,,,C33 H62 N3 O8 P,Invalid mass,No results,No results,No match,-5.01,659.42415,7.335,5348636.3,2,0,,,DDA for preferred ion,4610742.386,3101107.257,5348636.3,4321491.707,4387481.836,4697138.241,4285075.997,4955045.398,47022.42596,260216.9046,722333.2357,435273.2392,742305.9676,386987.3445,712584.3539,451260.9728,775612.4201,517840.7376,560548.3314,505041.5009,615719.4577,38158.59551
FALSE,,,C16 H28 N3 O P3 S,Full match,No results,No results,No match,-1.52,403.11598,2.117,5347675.292,1,0,,,DDA for preferred ion,3018375.517,1222827.968,3561247.032,3232207.79,5347675.292,3881217.904,4226575.192,1880525.828,18648.94264,39754.02306,46836.09389,39578.25074,53711.33439,42882.19989,52489.77808,45835.84966,50601.63066,48103.64133,49793.62123,37191.04241,53987.22734,24343.10258
FALSE,,,C7 H10 N2 O3 S,Full match,No results,No results,No results,-0.79,202.04105,2.532,5331198.443,0,0,,,DDA for preferred ion,623413.4525,625795.1639,410420.8913,380610.5427,550252.2169,300946.6871,95905.66102,578964.843,26642.30046,1200181.387,2254501.174,5331198.443,1814800.212,2913213.459,1514427.434,3024499.07,3590205.758,5105053.006,1870937.577,2952401.714,4620621.208,31765.58324
FALSE,,,C20 H36 O4,Full match,No results,No results,No results,-3.25,340.26025,6.746,5321400.16,0,0,,,DDA for preferred ion,5284126.876,2976621.79,5311434.966,5016831.169,2929899.001,5321400.16,4858206.222,3461736.547,55714.72606,1704761.56,2464119.214,2092200.707,2154694.074,2982572.228,1975959.548,2525584.555,1512844.62,1959600.584,1427708.022,2734645.003,1672067.041,68579.35779
FALSE,,,C51 H29 N2 O4 P S4,Full match,No results,No results,No results,-0.1,892.07469,1.278,5314972.707,0,0,,,DDA for other ion,5314972.707,2120131.211,2922358.034,1870194.052,2029713.991,3657070.949,2998628.604,1021455.951,17377.57803,651053.2487,910410.4673,415570.4162,747726.1103,446742.6747,169575.0665,259821.4294,537340.1764,439718.197,268850.8268,644954.3741,556705.5048,14761.86467
FALSE,,,C33 H61 N3 O5 P2,Full match,No results,No results,No results,1.23,641.40943,5.185,5310888.762,0,0,,,DDA for preferred ion,4888613.98,3431467.036,5310888.762,4297305.191,3526033.531,5107805.473,4498819.506,3191728.72,39383.68347,54426.87305,56840.83913,65574.02699,47710.17479,44641.30881,52109.13203,80866.57685,53257.84928,68527.30973,51947.1997,68844.23342,68279.73868,31463.77467
FALSE,,,,No results,No results,No results,No results,,519.59593,0.594,5308355.323,0,0,,,No MS2,177186.4108,178130.5835,172520.8892,155529.0142,89082.02534,116318.3009,178562.8328,104137.6217,425804.6264,3266685.496,3486760.511,3183758.042,4125784.16,3312109.16,3062931.148,2788734.59,5308355.323,5004111.274,4829155.215,3204971.117,3890798.194,312302.1501
FALSE,,,C29 H43 N4 O11 P,Full match,No results,No results,No match,1.86,654.26781,5.29,5298865.399,7,0,,,DDA for other ion,208390.0681,217871.7038,314786.4917,193855.8362,292554.0951,322931.4181,371313.2912,255137.6171,40412.42955,3358838.215,4358104.673,4671793.113,4443508.11,5298865.399,4086987.201,5220131.446,4034600.955,5276288.996,3840256.239,5007589.982,3950541.953,33901.35842
FALSE,,,C6 H10 Cl2 N2 O4 P2,Full match,No results,No results,No results,2.75,305.95013,0.602,5297846.387,0,0,,,No MS2,193091.0211,194119.9447,188006.7129,169489.6128,177995.5288,204635.9526,194590.9935,212233.6598,31515.45891,5297846.387,2348434.096,3116460.088,2597681.386,2200567.324,3208897.1,4199451.268,4031402.324,1529876.598,5294796.359,3857711.886,4635364.776,27125.45898
FALSE,,,C12 H22 N2 O3,Full match,No results,No results,No results,-0.6,242.1629,2.319,5279583.764,0,0,,,DDA for preferred ion,4608260.357,2668172.033,5279583.764,3569567.925,2917304.536,3886073.701,3688433.522,3989773.288,26475.98154,234746.3302,774408.4141,369062.6307,650083.7838,543532.1784,812069.6178,362489.5235,618526.5361,447056.4669,536208.6251,480036.8806,688178.2945,29184.01394
FALSE,,,C6 H8 N8 P2 S,Full match,No results,No results,No results,0.55,286.00694,0.587,5272824.933,0,0,,,No MS2,4437470.891,2950935.665,3697773.96,5027281.379,5272824.933,3506693.896,2482352.07,4053507.076,80028.5841,90121.10276,82350.93335,93457.08935,88471.01498,88040.40747,82781.15625,94196.00125,87936.51556,95180.39086,94116.37692,87051.32289,79341.37347,72858.35125
FALSE,,,C8 H9 N2 O15 P3 S,Full match,No results,No results,No results,0.71,497.894,11.975,5264556.786,0,0,,,No MS2,151367.4055,207730.1728,191348.3922,323955.6111,528056.7282,776877.3858,842974.0397,610179.6314,813343.2077,971393.2194,917629.4579,1016400.332,1411592.4,1745979.832,1181123.694,1376578.883,1768831.952,2423137.098,4231970.838,4574590.185,5264556.786,5113051.35
FALSE,,,C14 H28 N6 O,Full match,No results,No results,No results,-0.19,296.2324,8.061,5263522.405,0,0,,,DDA for preferred ion,1130757.79,1116033.308,719525.651,1548298.778,1737301.483,2410390.981,2503993.089,1726822.842,1819847.626,2193645.119,1836031.145,1721185.539,2194802.925,1913557.878,1943805.089,2896182.452,2975720.895,3737020.827,4322289.541,5263522.405,4303338.671,4740459.606
FALSE,,,,No results,No results,No results,No results,,138.9804,0.516,5233098.292,0,0,,,No MS2,3102605.097,3133253.427,3399415.736,3477632.121,3372434.543,3516880.257,3506197.681,3502310.756,4134055.507,3804864.495,3754188.583,3689979.116,3642384.778,3477488.693,3573107.947,4790470.169,4121182.796,3495804.204,4124011.785,3364874.184,3041624.506,5233098.292
FALSE,,,C6 H7 N2 O4 P3 S2,Full match,No results,No results,No results,4.33,327.90743,6.081,5232530.928,0,0,,,DDA for preferred ion,115045.1621,103866.2323,106671.715,142464.5165,74690.76119,68058.54601,63560.92177,105381.8353,72248.10765,124380.0426,101050.0257,456858.5825,169592.8612,162123.7995,288107.4332,292330.5836,397236.7063,5232530.928,716891.6769,2446335.447,350710.8404,99001.82655
FALSE,,,C18 H31 N,Full match,No results,No results,No results,-2.79,261.24492,5.661,5231449.44,0,0,,,No MS2,2638471.244,1135802.581,2182838.048,1748220.39,5231449.44,2266015.792,2255789.048,3201053.256,267313.952,153937.1373,178438.0928,235721.905,160974.5585,161150.145,227169.8012,177262.474,167551.105,169949.3504,129506.7365,107356.0736,132878.2698,123655.5408
FALSE,,,C4 H N4 O3 P,Full match,No results,No results,No results,-2.05,183.97825,0.519,5226459.695,0,0,,,DDA for preferred ion,3317580.719,3379703.415,3839267.172,3810148.554,3748834.86,3793202.943,4003164.455,3821388.374,4344986.294,3812638.444,3656399.753,3988300.95,4028629.878,4380260.53,4215683.545,5081025.894,4368183.849,3698979.822,4628650.148,3289350.282,2982516.738,5226459.695
FALSE,,,C41 H80 N3 O11 P3,Full match,No results,No results,No results,0.36,883.50089,2.805,5212596.792,0,0,,,No MS2,50371.58415,56656.06559,56168.74513,54040.48968,41114.13391,60802.12722,50417.78309,40166.38526,20357.8805,61697.76011,102085.8097,582847.7602,139793.9737,115424.0985,78101.63015,2299571.294,197200.9623,5212596.792,2220628.613,128298.0204,165062.5978,25451.62705
FALSE,,,C6 H6 N8 O4,Full match,No results,No results,No results,0.22,254.05126,0.686,5204491.756,0,0,,,No MS2,2324958.647,2668882.993,1805770.38,2265311.045,417734.8799,2666555.69,1724813.809,1512690.669,8305.877167,2358123.116,5204491.756,1480918.797,3869866.354,3317719.996,3044365.323,1949286.325,1887062.048,2261820.835,2006646.612,2795014.4,1774270.656,6794.729115
FALSE,,,C15 H19 N7 O3 S,Full match,No results,No results,No match,-4.48,377.12532,2.182,5182239.587,2,0,,,DDA for preferred ion,2763421.141,2494348.248,3994167.08,2761792.923,4143744.127,3011172.929,5182239.587,2853289.773,23558.20966,2458577.742,3701859.212,2224641.84,3774788.272,2471061.716,3965218.385,1827263.595,3499551.402,2580391.482,2161400.497,2975582.48,4424684.656,29023.86174
FALSE,,,C11 H29 N8 O13 P3,Full match,No results,No results,No results,-0.26,574.10654,1.814,5181767.933,0,0,,,No MS2,3274923.485,3634714.04,4712968.501,3724649.283,2012464.771,5181767.933,3296584.483,3244310.814,26794.51005,41118.74639,50660.4367,39535.6343,58829.98759,47500.61114,45168.78007,41390.60754,61863.10043,53615.88291,49253.98173,39074.81347,46465.47587,28670.79386
FALSE,,,C26 H43 N O2 P2 S,Full match,No results,No results,No results,4.37,495.25114,6.058,5168516.779,0,0,,,DDA for other ion,1653869.704,1218371.279,1686369.028,2223873.897,1534721.407,2078679.928,2590573.784,3076736.937,4389675.894,693278.4455,1223040.928,960234.3712,1375783.644,2065172,964099.7298,877234.4074,1527420.252,1653418.141,917785.1138,2021079.57,1114375.955,5168516.779
FALSE,,,C21 H45 N5 O9 S,Full match,No results,No results,No results,4.82,543.29642,6.374,5159393.438,0,0,,,DDA for preferred ion,5159393.438,1716193.401,2848873.361,4404162.75,3168902.585,2826592.755,1586903.604,3704671.171,40179.1653,1728602.645,1709974.715,1504503.237,1598262.242,1367318.933,2045247.696,2103160.283,1095570.248,1127351.557,2386945.247,1842245.897,1973271.139,33459.54558
FALSE,,,C22 H42 N8 O,Full match,No results,No results,No results,-0.27,434.34804,8.497,5158356.531,0,0,,,DDA for preferred ion,112443.7739,90305.8702,112189.4628,100088.3475,103587.8496,110621.7748,108118.7194,112305.7655,122369.0478,794865.2628,1959653.845,981909.422,2854055.831,1842111.492,2284292.568,1526616.606,1743544.346,3450019.267,1163944.695,5158356.531,2132483.629,92508.29908
FALSE,,,C18 H30 N7 O4 P3 S2,Full match,No results,No results,No results,-1.66,565.10042,0.621,5155869.655,0,0,,,No MS2,493376.3616,561217.0121,604568.7202,562521.895,541523.6111,575085.011,618994.5432,769745.8307,51926.3298,1130714.434,3223151.487,1285380.673,4709621.753,1800289.337,5155869.655,1440467.698,3282452.519,1398338.959,2806639.169,1883157.496,2005005.72,35881.93423
FALSE,,,C23 H47 N O4,Full match,No results,No results,No results,-1.02,401.3501,11.914,5145544.165,0,0,,,DDA for preferred ion,3622584.883,3234916.371,3214258.589,3757130.522,3571336.877,3315563.85,3977591.566,4306435.751,4051975.299,4124296.512,4094284.855,3602893.819,4720375.49,4204106.162,4453789.092,4647445.382,4480742.455,4567369.537,4459848.499,4231800.578,5145544.165,4809543.066
FALSE,,,C29 H46 O2 S,Full match,No results,No results,No results,-3.05,458.32045,7.637,5141003.863,0,0,,,DDA for preferred ion,5141003.863,121306.5111,134976.9667,158808.411,2396278.743,89385.86555,117663.0782,131064.2479,167550.2983,58353.3605,100077.471,86810.70737,97782.2439,85210.74186,135035.3381,83232.51529,176129.0366,173177.7683,137688.7531,119412.1519,71245.11174,108075.3714
FALSE,,,C27 H42 N6 O3,Full match,No results,No results,No results,-2.22,498.33073,6.059,5131103.525,0,0,,,DDA for preferred ion,1378879.27,1162894.419,1803768.557,1771080.218,1509236.411,1986747.473,1982009.213,2563321.907,4035470.339,715116.8959,1620844.349,1090900.306,1519736.484,1719994.327,1335498.808,1108860.052,1654865.019,2022068.346,965803.3234,2140820.27,1199470.74,5131103.525
FALSE,,,C16 H30 N6 O3,Full match,No results,No results,No match,-1.3,354.23748,7.909,5124486.858,1,0,,,DDA for preferred ion,654265.5745,717915.2222,886554.4095,666816.5798,724823.3705,698505.5175,641608.3229,705553.8167,502182.6294,3141907.948,5124486.858,4116562.725,4733094.456,4274981.632,3941131.143,4043277.447,3852065.748,4664309.608,3382527.657,3572364.888,3229034.79,334824.6288
FALSE,,,C25 H37 N9 O4,Full match,No results,No results,No results,-2.83,527.29536,2.887,5114225.558,0,0,,,DDA for preferred ion,5114225.558,310332.3039,5018115.143,3144782.71,2300662.436,2593926.184,4938509.768,3521431.893,27973.73495,53582.93464,59726.35542,58092.99511,66154.18373,63734.62287,79135.16824,58910.41896,62817.76439,69025.11219,65305.81777,84864.36773,63305.15436,35151.40328
FALSE,,,C19 H22 N4 O3 S2,Full match,No results,No results,No results,4.44,418.11519,2.187,5107280.968,0,0,,,DDA for preferred ion,74699.87775,158088.0466,128043.3056,106743.6315,57565.11296,131435.4652,78963.88701,68945.91487,20361.69808,399198.1019,4546361.517,1895112.915,4890819.993,2328160.673,3182266.438,2061932.634,5107280.968,2721595.389,2761254.756,1730507.432,3421825.504,25806.8892
FALSE,,,C29 H61 N9 O13,Full match,No results,No results,No results,2.75,743.44092,5.183,5090216.575,0,0,,,DDA for other ion,4654751.971,3224346.289,4613050.29,4882742.747,2907914.927,5090216.575,4530643.461,3167255.264,40486.65359,55951.13917,58432.71021,47013.99679,49046.33465,46277.99261,53568.48805,83131.30705,61547.79301,70446.46933,53402.02068,70772.26871,70191.96487,31944.02209
