Checked,Tags,Name,Formula,Annot. Source: Predicted Compositions,Annot. Source: mzCloud Search,Annot. Source: Metabolika Search,Annot. Source: ChemSpider Search,Annot. DeltaMass [ppm],Calc. MW,RT [min],Area (Max.),# ChemSpider Results,# mzCloud Results,mzCloud Best Match,mzCloud Best Match Confidence,MS2,Group Area: brain_163_neg,Group Area: brain_68_neg,Group Area: brain_6_neg,Group Area: brain_53_neg,Group Area: brain_187_neg,Group Area: brain_60_neg,Group Area: brain_21_neg,Group Area: brain_5_neg,Group Area: CONTROL_2_neg,Group Area: GT17_cc_1_neg,Group Area: GT17_c3_1_neg,Group Area: GT17_cc6_neg,Group Area: GT17_c3_5_neg,Group Area: GT17_cc5_neg,Group Area: GT17_c3_6_neg,Group Area: GT17_cc4_neg,Group Area: GT17_c3_3_neg,Group Area: GT17_cc3_neg,Group Area: GT17_c3_2_neg,Group Area: GT17_cc2_neg,Group Area: GT17_c3_4_neg,Group Area: CONTROL_1_neg
FALSE,,,,No results,No results,No results,No results,,2150.09409,2.86,4293380.081,0,0,,,DDA for other ion,2872113.966,3911072.308,2515011.32,2802233.723,976645.5288,3177658.355,4293380.081,1120005.464,7415.467514,21527.4304,94113.19722,68446.84658,126803.2826,49749.94886,59981.59736,57062.96492,89864.06502,180634.9874,58186.86347,57244.17097,61624.99609,7873.579118
FALSE,,Arachidonic acid,C20 H32 O2,Full match,Full match,Partial match,Full match,-0.34,304.24013,6.518,4288115.603,33,2,95.9,82,DDA for preferred ion,1115592.401,799185.095,4288115.603,3043825.582,2908540.249,3765696.138,3924349.37,3996424.465,35082.38745,35744.00436,153667.2555,47134.02117,241992.5126,96257.14502,91067.34919,60595.29568,143147.1855,165075.0237,35702.19473,268949.5581,58924.41446,27898.00022
FALSE,,,,No results,No results,No results,No results,,117.0566,2.619,4280719.189,0,0,,,DDA for preferred ion,961261.898,1341300.608,1417113.981,1008736.931,1105627.389,1031653.654,960175.5092,1487245.802,10693.08958,1789102.798,3861875.883,2498524.707,4280719.189,2418423.07,3603160.462,2696946.11,3386388.694,2192369.834,3689462.07,2497251.491,3058780.127,11209.91765
FALSE,,,C10 H5 O3 P3,Full match,No results,No results,No results,-3.59,265.9442,0.545,4271075.742,0,0,,,No MS2,74268.98928,77809.60659,66401.11068,92736.23937,70864.43235,69848.32247,67208.80185,68987.35541,4271075.742,2324778.383,1765633.13,2342375.882,1711153.72,2341516.85,1353048.657,1990000.044,2162469.679,2593773.648,2103415.472,2175938.441,2119454.817,3947738.664
FALSE,,NP-018716,C11 H20 O4,Full match,Full match,No results,Partial match,-1.73,216.13579,4.681,4249531.688,2,1,80.4,9,DDA for preferred ion,3416076.42,3372804.781,3518364.02,3665615.628,3655670.313,3770357.328,4249531.688,3753334.34,3018725.889,2992261.076,3291174.785,3273317.024,3398215.937,2975365.08,3365875.721,3799861.122,3487727.343,3376730.359,3367530.632,3740713.937,3558589.325,2892429.595
FALSE,,,C9 H2 N2 O6 P2 S,Full match,No results,No results,No results,-2.03,327.91021,0.537,4245746.683,0,0,,,DDA for preferred ion,687796.3875,1310244.999,859428.8615,548049.3431,757193.3785,789153.3739,946318.0806,763007.4116,4245746.683,1883575.767,1768621.41,2000437.915,1873011.718,2905463.289,1592473.649,1852157.253,1874598.721,1677602.856,1586479.318,1808988.021,1534920.955,1837244.982
FALSE,,,C13 H18 N4 O3 S,Full match,No results,No results,No results,-3.13,310.10899,4.403,4245026.667,0,0,,,DDA for preferred ion,999445.0471,1448448.542,1576923.911,1357148.123,845702.9609,2054636.559,4245026.667,1046311.23,859964.193,875969.3498,891304.6194,948337.6728,833066.4425,924212.425,895685.1102,932585.7436,862288.2581,859538.1611,949906.294,890253.0709,916331.1945,831107.1063
FALSE,,,C22 H25 Cl N5 O18 P3 S,Full match,No results,No results,No results,-0.19,806.98151,0.648,4230148.616,0,0,,,DDA for preferred ion,119710.9948,129496.3932,158093.6053,152115.8691,133524.6377,155855.2384,174106.6301,175590.1807,58779.30151,4230148.616,2897235.12,2482514.597,1862831.063,3762987.988,2597699.167,2435295.486,1714689.861,1617328.288,1919196.172,2775284.821,2834031.375,61240.32129
FALSE,,1794967,C16 H31 N O3,Full match,No results,No results,Full match,-0.24,285.23033,7.272,4195354.269,1,0,,,DDA for preferred ion,371578.6063,257713.2637,445701.669,225424.6956,347862.1914,411008.5359,293457.1764,289265.2301,58480.51732,2265090.461,4195354.269,3098171.696,4138466.001,3441086.971,3872222.824,2888341.485,3974644.743,3865499.16,3615103.258,3307672.365,3430087.095,46290.07298
FALSE,,5.8.12-Trihydroxy-2-oxododecanoic acid,C12 H22 O6,Full match,No results,No results,Full match,0.79,262.14184,3.666,4183749.864,2,0,,,DDA for preferred ion,4183749.864,3778619.317,3800656.434,3774120.511,3577325.344,3751097.988,4128276.974,3569355.605,3427689.971,3027908.699,2875458.439,3071611.654,3260258.311,3634332.425,3710702.058,3468261.164,3249672.853,3265818.009,3685176.785,3353893.308,3233550.698,3448588.271
FALSE,,Pivagabine,C9 H17 N O3,Full match,No results,Partial match,Full match,-3.16,187.12025,4.052,4183662.409,4,0,,,DDA for preferred ion,144391.4478,13344.90739,100588.5942,25374.12302,105992.8345,132100.5016,4183662.409,88177.52551,22180.82278,102661.3312,96434.85715,92728.76231,102092.1091,87081.02886,72571.24678,15210.20983,87393.00805,97922.43974,99099.34854,91347.08888,91747.669,97082.67993
FALSE,,,C19 H13 N3 O12 P2 S,Full match,No results,No results,No results,-0.57,568.96919,0.684,4182296.609,0,0,,,No MS2,641212.6195,946162.2046,764681.9325,689449.6488,720407.6294,734416.0956,712313.9167,646062.4743,77109.14331,2401155.13,1386937.297,4103197.029,920396.6102,2737050.692,1180322.02,1937291.979,890690.1853,1250765.341,1169518.276,3040910.005,4182296.609,82519.78113
FALSE,,,C23 H28 N4 O16 P2,Full match,No results,No results,No results,0.53,678.09791,0.678,4161284.233,0,0,,,No MS2,544335.8324,617201.5853,649150.9424,585285.0319,611565.7657,597661.4777,604694.8812,479815.3168,65459.20718,4161284.233,2948284.603,2834502.553,1769424.504,2709867.813,3127393.293,3418817.205,2198020.084,1766275.407,1633911.504,3794497.364,2723540.875,70052.38572
FALSE,,1-Oxo-1.2.4-butanetricarboxylic acid,C7 H8 O7,Full match,No results,No results,Full match,-1.93,204.02661,2.547,4132698.727,2,0,,,DDA for preferred ion,1154363.681,1515021.221,3281958.916,4132698.727,887488.2678,3364797.176,543121.9064,1566115.684,12709.64997,24158.37509,34525.03688,27331.83753,30686.7796,29394.81061,32828.73417,29434.12632,30199.94693,30255.78264,33508.05464,28911.04413,34644.01552,12748.3349
FALSE,,,,No results,No results,No results,No results,,477.62926,0.588,4131972.201,0,0,,,No MS2,120460.9539,147600.9678,126711.3637,139918.9763,145479.0592,136586.1568,133864.2975,136525.2657,136718.3862,2003212.622,3623770.38,1573632.358,4131972.201,2027650.836,3051345.093,1541501.967,3253716.23,1964727.452,3845254.606,1835078.189,2611244.237,234340.4857
FALSE,,3-Hydroxynonanoic acid,C9 H18 O3,Full match,No results,No results,Full match,-4.28,174.12485,4.731,4129335.868,2,0,,,DDA for preferred ion,3858015.798,1977386.913,4129335.868,3818249.784,2349347.632,3758697.479,3910245.772,3223375.661,1884784.1,1828649.917,3133764.283,2478680.653,2442950.062,2233963.904,2606508.79,2086914.723,2422468.367,3218695.423,2152047.286,2521284.167,1970526.095,1664479.782
FALSE,,(+)-[6]-Gingerol,C17 H26 O4,Full match,No results,No results,Full match,-0.1,294.18308,6.19,4095850.641,8,0,,,DDA for preferred ion,3886586.629,3198988.202,3815021.581,3700056.037,3643471.986,3783825.486,4095850.641,3841879.697,2701955.649,2949283.993,3301125.696,2966618.082,3269378.259,3231105.086,3116618.163,3027521.508,3182420.6,3155121.139,2692487.645,2997221.389,2707304.571,2675409.548
FALSE,,,C12 H27 N9 O2 P2 S2,Full match,No results,No results,No match,-2.92,455.11911,4.222,4062116.656,1,0,,,DDA for preferred ion,12091.44197,12028.81571,12436.42187,12444.42199,11790.66007,13467.33944,11306.78145,10792.41104,9693.873624,1167067.921,3042529.46,2424040.794,2682749.216,2296063.242,3374322.036,2416682.556,2908320.8,4062116.656,2655829.372,2622830.007,3794434.734,9859.031392
FALSE,,,C7 H2 Cl2 O4 P2,Full match,No results,No results,No results,4.11,281.8817,0.568,4036924.215,0,0,,,No MS2,149547.467,89955.82633,141711.3803,105418.8416,122486.1447,95183.99703,122883.7205,143120.2004,823005.6894,1590870.831,1785714.88,3660314.672,1258060.066,2321666.116,1408141.675,4036924.215,1447064.181,1660531.979,1732064.809,2496549.303,1354660.299,1588333.117
FALSE,,3-Oxotetradecanoic acid,C14 H26 O3,Full match,No results,No results,Full match,-1.02,242.18795,6.745,4035788.551,3,0,,,DDA for preferred ion,296358.9596,227862.2002,128958.729,146545.7404,440403.2726,169362.2081,128040.1357,186914.7884,99468.34664,2487624.282,1807858.585,4035788.551,2573808.375,3277214.129,1794807.128,3718602.905,1634091.448,4015978.618,1631375.986,3924830.309,1825919.906,106693.059
FALSE,,,C35 H31 N10 O11 P3,Full match,No results,No results,No results,0.5,860.13909,1.275,3986847.403,0,0,,,No MS2,3686785.039,2271762.445,2794731.649,1718494.386,1500921.671,3986847.403,3324411.491,1059443.433,7431.010369,172422.3948,232606.812,206789.2918,155256.0229,237545.4726,42194.83758,105876.592,163859.8647,178235.5305,54924.2685,157536.9633,104045.8519,6192.498104
FALSE,,,C20 H40 N2 O4,Full match,No results,No results,No results,0.09,372.29884,5.93,3961773.891,0,0,,,DDA for preferred ion,27802.06118,89098.98936,60951.06529,67312.95496,23203.74926,3961773.891,186094.7007,355480.307,21195.41892,21123.2551,23837.34823,29030.43061,20718.98123,22911.02871,23070.60811,21412.27577,20494.57185,21075.06007,20210.34472,22791.1099,23178.83252,24935.40015
FALSE,,NP-005709,C21 H18 O10,Not the top hit,Full match,No results,Partial match,01.02,430.09044,3.17,3953087.288,2,1,95.9,81.7,DDA for preferred ion,13871.60561,12316.99328,24390.6306,14383.08265,11745.10907,17202.42239,3953087.288,11506.44604,10469.38233,11741.4641,12985.8326,13797.2457,12892.32827,13169.42002,12752.97636,14002.42155,12985.87371,14553.71955,13420.47422,15033.11603,14266.88084,10804.99059
FALSE,,,C29 H19 N10 O15 P,Full match,No results,No results,No results,-0.08,778.07683,0.682,3919905.789,0,0,,,No MS2,407276.0697,461794.7614,485699.5051,437914.5616,457577.9997,447174.7093,452437.1535,359001.3458,48977.05982,2387013.836,2390714.761,3107447.069,2631955.618,2992139.596,3919905.789,2551064.877,1842986.758,2061834.014,2950811.144,3268144.754,3403555.216,52413.70975
FALSE,,,C2 H4 Cl N7 O,Full match,No results,No results,No results,-2.62,177.01612,0.615,3912331.202,0,0,,,DDA for preferred ion,278909.4216,286646.4104,299892.727,294230.2661,274671.5962,294896.9692,283569.4532,278041.4159,143818.8415,2345577.451,3912331.202,2761807.786,3310024.793,2623710.07,3074989.053,2729714.159,3173299.135,2645208.675,3377056.098,2484210.759,3317737.326,102714.6667
FALSE,,,C24 H36 N5 O6 P S,Full match,No results,No results,No results,-3.4,553.21051,6.881,3906472.42,0,0,,,DDA for preferred ion,3707550.221,2142102.582,3792401.29,3396316.22,3906472.42,3793820.863,3427859.094,3861512.528,41088.92372,268752.6004,905842.4088,272732.2152,1254566.095,811388.7789,640059.6935,398521.8752,773827.4314,653536.9831,289523.3428,1220562.151,437505.2102,29267.80271
FALSE,,,C18 H26 O5 S,Full match,No results,No results,No results,-1.19,354.14967,8.368,3895574.086,0,0,,,DDA for preferred ion,21728.32649,21408.95068,36397.46445,55395.58877,106453.3494,111835.797,235931.3892,131079.1791,32797.94969,167753.8644,862080.6329,357301.7713,1066186.507,657026.5211,604167.0743,400316.7232,1552242.243,1210743.059,1397573.053,3895574.086,2756540.578,223210.1852
FALSE,,,C4 H4 Cl N2 O P3,Full match,No results,No results,No results,0.95,223.92271,0.57,3890915.697,0,0,,,No MS2,858689.3387,669383.9053,732776.6765,611347.6232,678764.8059,622674.274,400097.6132,694046.403,1062217.348,2911176.237,3486590.528,3295465.632,3890915.697,3799165.291,3237014.935,3329689.724,1989863.44,1834655.611,2144267.027,3468405.147,3175945.535,773055.4883
FALSE,,,C16 H20 N8 O4 S2,Full match,No results,No results,No results,-1.53,452.1042,2.446,3888383.019,0,0,,,DDA for preferred ion,362820.2506,182107.9746,447137.4527,267472.8845,443655.2915,262351.8868,321052.643,1635741.832,10220.65359,2111576.727,1020638.653,2706912.162,1584692.53,1985855.716,1548662.393,1886532.803,2084970.594,2041674.313,2813385.51,3888383.019,3812732.676,10125.61782
FALSE,,1.4-Nonanediol diacetate,C13 H24 O4,Full match,No results,No results,Full match,-0.61,244.16731,5.437,3882195.389,3,0,,,DDA for preferred ion,2948693.346,2818051.534,3882195.389,2897471.407,3247219.063,2946434.521,2929611.159,3146073.771,2457130.661,2535085.072,2778833.405,3102204.367,2816779.095,2785933.378,3036046.421,3082732.384,3876199.893,2850440.886,2710841.949,2772743.351,2717230.942,2504811.587
FALSE,,,C26 H32 P2 S2,Full match,No results,No results,No match,01.03,470.14255,11.91,3840689.542,1,0,,,No MS2,3840689.542,3491009.02,2855345.109,2945776.634,2661520.565,2649207.262,2009872.263,1783882.724,960109.4332,1286284.54,1139424.874,1033152.82,832568.2944,951083.2677,983654.871,928368.851,1069196.901,1012076.494,1032674.962,1126974.514,1686876.521,1782621.139
FALSE,,,C19 H27 N5 O5,Full match,No results,No results,No results,-3.17,405.19993,3.092,3840215.878,0,0,,,DDA for preferred ion,37376.44053,11288.23039,10661.16722,16643.72252,26502.36146,13635.07963,3840215.878,10038.38024,9047.857184,10094.14994,11342.32884,10755.83222,10463.75688,10708.68215,12122.62335,11235.95008,10976.57794,11323.2901,10456.29639,11400.31079,11168.71225,9141.621276
FALSE,,,C H3 Cl2 N7 O,Full match,No results,No results,No results,-1.61,198.97729,0.575,3834684.58,0,0,,,No MS2,2747720.558,2112777.475,2573841.355,1841538.722,3834684.58,2167889.535,1536055.988,2292318.341,266855.1418,240730.5636,199250.2329,224908.9948,204491.7791,224735.61,194015.8343,219523.4061,205698.6026,236900.4692,202176.9703,201808.0045,200376.4707,248159.7615
FALSE,,Retinyl acetate,C22 H32 O2,Full match,No results,No results,Full match,-0.32,328.24013,8.284,3819650.538,14,0,,,No MS2,2725452.565,879442.1752,2600591.728,2442293.225,3819650.538,2423888.803,2309924.897,2727164.253,32121.20344,33690.25988,109360.7093,37883.25659,206799.0524,52384.72891,75741.3272,35393.99448,176787.4804,78505.42382,64338.86596,94090.05029,46779.94835,52023.76285
FALSE,,3-(2-Hydroxyethyl)indole,C10 H11 N O,No results,Invalid mass,No results,No results,-5.9,161.08311,3.845,3811462.355,0,1,87.7,9.4,DDA for preferred ion,14252.22445,13686.33191,14638.76811,15376.9985,12992.85867,13826.47784,3811462.355,12595.67515,13254.33845,12941.49278,13013.45327,13249.94629,13797.51759,13315.52752,13179.72177,13147.91362,13165.50179,13865.89759,13730.06265,13157.80912,13350.99959,11230.87787
FALSE,,,C19 H15 N4 O17 P,Full match,No results,No results,No results,-0.61,602.01662,0.629,3803704.312,0,0,,,No MS2,183387.4423,200993.0831,210281.2441,191738.6915,192596.4846,205746.5453,198835.557,194959.3625,79494.93851,3803704.312,3312522.871,2357202.951,2593918.771,3531294.178,3574697.307,1923751.251,2384035.524,1885334.869,2521417.771,3022042.162,2662727.781,72022.3132
FALSE,,,C5 H2 N7 O3 P,Full match,No results,No results,No results,2.13,238.99618,0.574,3785409.321,0,0,,,DDA for preferred ion,3654456.502,2603538.974,1728060.301,2888796.864,3785409.321,2225628.926,842056.327,1520556.932,222508.2246,192598.4365,212055.7021,223754.3326,184368.9004,213220.7758,197604.0611,209988.9244,206119.5801,241481.2169,191571.3758,209599.0311,208113.1019,223754.2075
FALSE,,Juniperic acid,C16 H32 O3,Full match,No results,No results,Full match,-0.16,272.2351,7.872,3736498.899,12,0,,,DDA for preferred ion,3232316.971,1596233.785,3198396.848,2815391.566,3736498.899,2852042.633,3003696.232,3562658.86,752508.0048,1853634.493,2512694.173,2874405.257,2029442.737,2768032.664,2297866.324,2832347.758,2442078.037,3365865.845,1970111.242,2759229.625,1992762.728,623524.3119
FALSE,,(15Z.19R)-25-Amino-22-hydroxy-22-oxido-17.21.23-trioxa-22lambda~5~-phosphapentacos-15-en-19-yl (5Z.8Z.11Z.14Z.17Z)-5.8.11.14.17-icosapentaenoate,C41 H72 N O7 P,No results,No results,No results,Full match,0.36,721.5049,0.582,3717495.798,6,0,,,DDA for preferred ion,120793.603,104463.2305,114433.0289,116707.1565,117199.0784,112436.7006,112541.322,106809.1732,3717495.798,185894.3257,158707.1539,977911.9842,157701.5844,188161.5623,155454.6673,714472.3295,198404.698,557150.0004,202527.0281,164891.0831,163722.106,1964268.49
FALSE,,NP-008309,C11 H13 N O3,Full match,Full match,No results,Partial match,-1.73,207.08919,3.564,3712553.32,10,2,91.1,81.7,DDA for preferred ion,1409166.726,3712553.32,1502542.583,1251465.121,1177383.567,1437200.185,1265661.568,1452774.931,14156.76624,814909.2162,1190728.528,587607.4655,974933.0985,724393.8341,1138243.622,716405.4611,732710.5362,1168653.5,670144.1183,708505.1379,667208.0706,11127.88169
FALSE,,,C5 H3 Cl2 P3 S4,Full match,No results,No results,No results,-2.45,353.76988,0.588,3678038.682,0,0,,,No MS2,77877.62108,67349.16155,73776.85439,75243.02183,75560.172,72489.78876,72557.23986,68861.62935,273218.4784,2005024.364,3032249.098,2245087.762,3061346.95,1968772.647,3008155.362,2382528.2,3678038.682,2520807.575,3145010.812,2287687.238,2844307.832,353419.6658
FALSE,,,C12 H7 N2 O8 P3 S2,Full match,No results,No results,No results,-1.06,463.88518,0.536,3650821.684,0,0,,,DDA for preferred ion,223313.3777,207815.9221,226881.3297,249507.418,304490.9937,163874.9151,350919.7876,277968.1459,3650821.684,2165712.921,1752027.61,1991686.805,2254593.698,2334511.15,1799325.782,1929457.8,1983236.731,1881110.467,1673430.921,1532225.162,1825102.235,2391090.458
FALSE,,,C19 H24 Cl2 N7 O13 P S5,Full match,No results,No results,No results,0.03,818.91505,0.646,3623793.2,0,0,,,No MS2,159597.4679,172080.9852,174482.7965,181117.0561,152347.4865,170700.8812,169600.1508,171045.3021,67203.73192,2375925.352,2768809.728,1942017.448,3623793.2,2205641.364,2989088.049,1789645.324,2518409.756,2088323.158,2924808.46,1902479.71,2526160.069,59655.21084
FALSE,,,C24 H55 N7 O4 P2 S,Full match,No results,No results,No results,3.36,599.35316,6.113,3589110.169,0,0,,,DDA for preferred ion,3236634.686,2569563.925,3376264.669,3313144.399,1975631.009,3589110.169,2977896.962,1935228.04,33251.96814,201097.4117,236838.1791,247878.546,310976.3321,230008.3197,238434.758,237153.7026,232786.6473,221308.3557,216758.8665,216535.9764,258308.9038,29101.23964
FALSE,,,C11 H23 N6 O16 P3,Full match,No results,No results,No results,-1.89,588.03723,0.627,3570649.486,0,0,,,No MS2,833425.0641,874593.5483,304359.2694,978853.5971,1230070.444,435424.5392,435378.9215,720153.1723,108330.7738,3570649.486,2250382.516,1948843.453,2442983.913,3362600.473,2991834.505,1576092.268,2201240.089,2083217.237,1947108.781,1979373.544,1592952.225,98147.54327
FALSE,,,,No results,No results,No results,No results,,2151.09655,2.861,3543762.297,0,0,,,DDA for other ion,2862127.943,3499519.107,2379827.873,2726634.283,860709.0061,2740895.774,3543762.297,1161154.842,7478.290333,19211.71005,115312.7154,51855.71275,95670.26633,53578.16854,51324.86771,73824.0239,81818.68008,170524.4666,59720.8565,71674.14571,54932.66169,7940.282994
FALSE,,,C2 H2 Cl3 N2 O2 P3 S4,Full match,No results,No results,No results,2.38,411.72873,0.583,3533799.137,0,0,,,No MS2,85808.07511,74207.47877,81289.71809,82905.18867,83254.63496,79871.58765,79945.90746,75873.96459,655194.629,2205999.067,2758828.881,2519920.775,3533799.137,2211741.155,2458981.032,2242059.548,3359763.109,2754284.784,3501866.569,2427211.61,3033209.417,586687.8556
FALSE,,,C18 H25 Cl N9 O17 P S5,Full match,No results,No results,No results,0.11,864.93991,0.648,3525605.512,0,0,,,No MS2,113424.6189,122696.1573,149791.6458,144127.8181,126512.8669,147670.8221,119759.168,125010.0437,55692.62778,3525605.512,2070544.375,2488688.588,1828461.536,2965437.863,1526839.832,2560958.33,1382973.333,1575467.245,1643136.491,2303599.951,2311733.26,58024.41218
FALSE,,,,No results,No results,No results,No results,,603.59663,0.589,3443037.492,0,0,,,No MS2,148092.7678,181458.2663,155776.9216,172014.149,178849.6259,167916.8341,164570.6238,167841.9755,168079.3948,3178398.502,3443037.492,2852449.719,2077438.3,3101186.723,2183162.671,2845335.379,2121703.207,2600890.01,3041928.965,2621019.38,3186006.28,120257.286
