gene_id	gene_name	S6_F_DMSO_REP1	S6_F_DMSO_REP2	S6_F_DMSO_REP3	S6_F_TDO2_REP1	S6_F_TDO2_REP2	S6_F_TDO2_REP3	S6_M_DMSO_REP1	S6_M_DMSO_REP2	S6_M_DMSO_REP3	S6_M_TDO2_REP1	S6_M_TDO2_REP2	S6_M_TDO2_REP3	WT_F_DMSO_REP1	WT_F_DMSO_REP2	WT_F_DMSO_REP3	WT_F_TDO2_REP1	WT_F_TDO2_REP2	WT_F_TDO2_REP3	WT_M_DMSO_REP1	WT_M_DMSO_REP2	WT_M_DMSO_REP3	WT_M_TDO2_REP1	WT_M_TDO2_REP2	WT_M_TDO2_REP3
FBgn0283509	Phm	3882.928	2996.226	4079.554	4748.9	4246.918	3011.14	716	1541.06	1304.96	4032.666	4127.37	4022	3451.03	6144.757	4735.243	4374.015	2746.917	3995.935	4303.681	4897.026	4478.291	4215.931	3828.627	3137.216
FBgn0283510	Pal1	2467.999	1878.264	2339.719	3177.003	2770.204	2060.6	423.908	1342.567	1308.466	1832.787	1581.499	1849.848	3200.824	2118.079	4276.655	3190.359	1301.457	3580.357	2166.253	2472.939	2383.598	2254.811	2830.464	1775.182
FBgn0283521	lola	17987.37	16251.116	23319.076	22698.608	22233.621	17411.044	4712.708	7300.013	7730.74	27064.393	27051.569	24671.148	12533.742	29935.233	15714.9	17278.721	32523.572	16819.94	28206.035	29826.15	29420.708	22154.813	26347.746	26048.776
FBgn0283525	l(2)10685	187.996	110.063	210.518	196.639	189.521	167.797	55.65	88.034	78.514	212.85	200.811	155	96.999	222.741	169.947	136.666	143.947	175.916	186	197.545	198.387	164.059	182.388	151.023
FBgn0283531	Duox	282.2	281.458	295.806	326.792	338.77	270.132	120.558	164.258	175.329	507.879	425.59	430.566	276.136	657.362	388.46	329.338	156.304	267.08	661.029	667.261	568.238	531.977	551.723	586.057
FBgn0283535	Vha26	10353.999	9489.767	12622.029	11751.348	11603.621	9337.479	4229.042	3490.897	3680.331	14450.796	12985.107	12802.781	9729.346	16812.582	12588	11299.004	8337.069	12169.008	14513.479	14776.117	14209.336	14926.844	14340.329	11881
FBgn0283536	Vha13	2871.334	2710.438	3640	3218.068	3024	2439.002	676	1139.714	1055.932	3662	3648.558	3542.203	2983.995	5863.12	3742.646	3066.011	2134.198	3082.549	4217.986	4456.001	4169.41	3939.339	2842.666	3237
FBgn0283545	vilya	10	7.988	9	6	7	9	16.028	18.003	13.97	18	40.633	22.878	5	8.477	6.439	10.627	10.12	2.017	25.002	32.864	33	19	28	25
FBgn0283546	mir-9384	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0283547	mir-9376	0	0	0	0	2	2	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	32.577	0	0
FBgn0283548	mir-9381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0283549	mir-9372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0283550	mir-9382	2	1	0	0	1	0	0	0	1	0	3	0	0	0	0	0	1	1.054	0	2	0	0	1	2
FBgn0283551	mir-9378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0283553	mir-9379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0.855	0
FBgn0283554	mir-9371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0283555	mir-9373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0283557	mir-9385	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
FBgn0283558	mir-9375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0283559	mir-9377	0	0	0	0	0	0	1	0	0	0	1.013	2	0	0	1	0	0	0	1.108	0	0	0	0	0
FBgn0283560	mir-9380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0283561	mir-9374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0283562	mir-9383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0283625	CG46298	36	35.723	40.935	28	27.961	24.001	12.582	12.594	14	35	47.756	45.661	16	27.067	28.002	43.842	21.004	11.002	29.932	52.164	30.349	43	48	36.253
FBgn0283626	lncRNA:CR46299	2	2	1	1.01	2.365	2	2	3.026	1.01	2	9.952	0	1	2	2.999	5	1	3	5	1.003	0	4.006	1.002	4
FBgn0283627	CR46300	8.994	16.086	16.966	12.96	21.79	33.996	11	12.008	4.326	15.98	13.163	16.907	11.923	14.914	17.463	10.951	39.768	9.965	23.923	10.692	16	11.554	11	9.929
FBgn0283637	mir-9370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0283638	mir-9388	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	1	1	0	0	0	0	2	0	0
FBgn0283639	mir-9369	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
FBgn0283649	elgi	454	396.001	535.342	522.925	495.985	378.997	146.941	200.951	188.777	622.917	631.986	568	417.825	919.003	538	456.256	320.066	506	708.904	746	678	600	658	547
FBgn0283651	CG46301	451.143	439.449	675.201	603.783	579.197	603.31	194.612	257.661	243.366	765.312	995.378	799.398	305.193	922.081	405.801	485.081	379.942	473.282	858.289	913.876	1025.765	730.59	943.075	780.42
FBgn0283652	Rpp30	103	65.072	90.902	118.815	87.054	83	26	22	44	92	88	80.001	61.002	128.054	114.391	85	78.373	126	126	123.753	143	101.118	68.001	95
FBgn0283657	Tlk	4689.053	4017.557	5721.764	5763.121	5710.913	4557.483	1024.719	1632.986	1719.504	6125.953	6964.014	5621.898	3171.939	6803.892	3671.908	4750.089	28784.754	4550.913	5906.612	6888.892	6959.183	4584.19	5583.357	5465.305
FBgn0283658	muc	6549.987	4589.715	6983.883	6729.834	6540.993	5085.637	1107	1702.909	1731.723	6119.998	5834.222	5875.622	4556.94	5962.005	5848.02	5676.823	4555.648	5938.944	6553.834	6787.819	6312.908	6538.569	7212.139	5531.056
FBgn0283659	THG	121	81	124	146.627	108.347	82.893	34	43	56.768	89.002	147.244	112.986	77	135.972	119.899	98	139.692	109	122.046	165.263	131.633	117.074	81	91
FBgn0283666	Rap2l	1101	1078	1437.421	1401.001	1365	1119	206	341	353	1675.999	1387.861	1429.252	1041.451	2080	1170	1062	801	1203	1582.977	1715	1609.894	1567.302	858.001	1203
FBgn0283678	Osi21	6	18.015	12.092	16.042	18.048	19.045	11.002	11.995	11.737	12.001	32.494	11	7.004	7.057	14.192	15.184	13.556	9	15.011	17.648	8.079	5.9	10.015	8.112
FBgn0283680	IP3K2	1734.871	1600.291	2418.848	2720.971	2303.347	1763.127	373.133	574.111	629.601	2236.675	1856.365	2988.865	5028.479	3726.081	3271.566	3579.828	1365.219	2425.758	3032.449	1996.079	2351.245	2316.748	3533.131	2593.902
FBgn0283681	Tcs3	151	139.036	184.374	149.652	134	112.998	27	90.336	59	159	140.009	133	73	216	179	141.179	122	142.21	195	217.789	174.493	192.995	158	122
FBgn0283682	Ge-1	2385.904	2196.73	2920.441	2801.007	2585.355	2202.926	682.657	1100.938	1063.533	3017.972	3116.9	2839.173	1501.093	3325.632	2045.935	1653.484	1721.786	1845.911	2980.549	2840.757	3019.447	2489.386	2497.221	2272.736
FBgn0283712	LIMK1	4582.637	4356.945	6156.511	5896.938	5750.767	4292.691	1247.389	2448.613	2102.546	5732.682	6327.177	5154.783	3179.149	8117.434	4199.75	3928.714	3581.607	3372.635	5615.512	5195.866	5401.287	4866.168	5634.31	4700.447
FBgn0283724	Girdin	2246.04	2076.723	2909.457	2904.424	2818.423	2203.611	571.394	1016.098	975.676	3243.233	3610.878	3163.172	1672.571	4211.103	2282.351	1987.067	1856.278	1968.134	3558.74	3541.697	3601.289	3246.309	3113.79	2972.961
FBgn0283728	CG31600	1	2	3	2	5	4	2	7.583	2	1	6.056	2	2	4	5.009	3	8.77	1	1	3	7	2	3.021	2
FBgn0283741	prage	1665.69	1422.431	2129.272	1960.171	1700.64	1177.994	344.069	644.092	657.226	1644.005	2053.069	1690.636	1516.864	1495.801	1530.855	1425.334	1235.575	1250.253	2110.955	1420.033	1431.99	1507.679	1916.646	1450.048
FBgn0284080	CG46302	0	54.974	0	42.914	46.546	55.686	5.595	0	11.013	0	35.204	51.763	17.25	0	0	0	80.15	0	48.068	0	56.452	0	0	23.216
FBgn0284081	CG46303	12.069	37.343	18.298	26.048	26.509	25.674	2.4	8.011	8.919	20.771	35.463	19.01	10.962	27.891	7.425	8.779	21.195	17.707	8.021	16.701	12.529	46.269	26.78	9.788
FBgn0284082	CG46304	6	16.953	12	15.004	28.997	42	796.483	1980.186	2213.39	21	22.831	14.052	17.009	42.252	28.001	30.642	7	9.635	29	31.024	51.954	38	17.004	32.913
FBgn0284083	CG46305	0.333	2	1	0.5	7	0	2	0.333	0	0	0	3.5	0	3.288	2.5	9	1.333	0.476	0	5.058	3	0	1.824	0
FBgn0284084	wg	125.191	129.422	169.613	186.814	197.902	153.005	39.001	74	96.07	271.357	278.09	277.023	108.273	384.303	154.292	175.723	127.919	124.025	297.367	269.333	257.087	221.097	168	203.973
FBgn0284220	Top2	1924.504	1864.627	2476.565	2331.183	2167.813	1787.969	491.051	837.882	824.309	2869.24	3195.828	2715.628	1296.045	3186.066	1926.191	1362.992	2123.761	1713.942	3132.915	2761.896	2799.507	2306.996	1566.164	2240.089
FBgn0284221	Sema5c	1804.018	1393.307	1849.428	1852.053	1747.649	1430.539	272.682	452.559	445.026	1618.212	1596.524	1633.152	1313.254	5645.085	1808.616	1825.18	1347.335	1639.917	1541.14	1833.351	1532.157	1380.044	1308.788	1284.963
FBgn0284222	CG46306	235.233	178.689	274.635	0	373.594	0	57.028	0	77.8	0	0	304.5	252.175	0	457.469	0	194.39	0	0	0	393.605	318.916	257.508	216.038
FBgn0284223	CG46307	59.325	422.975	807.975	775.598	744.47	688.443	0	0	713.213	1027.905	1247.488	1182.767	410.062	1355.648	560.376	336.059	691.768	159.666	1387.227	1434.818	1138.762	809.99	866.195	851.728
FBgn0284224	CG46308	0	393.754	393.529	288.392	456.233	435.235	0	166.917	0	518.584	399.035	394.178	227.727	467.841	242.41	198.187	429.166	623.772	474.317	567.35	314.729	515.181	592.666	539.313
FBgn0284225	CG46309	975.074	882.983	1228.614	1586.706	1355.907	1147.661	0	0	746.464	1531.169	1248.957	1703.03	1319.184	2513.065	1068.575	1735.903	785.82	1477.623	1522.32	1689.343	1697.974	1597.638	852.229	1485.698
FBgn0284226	CG46310	0	440.591	585.514	0	526.597	0	0	0	0	216.715	357.231	0	214.468	87.584	0	282.311	237.182	0	459.38	0	0	0	480.998	91.834
FBgn0284227	CG46311	1711.37	1085.794	1187.075	1594.351	1488.893	1064.539	131.339	0	0	282.083	188.751	667.789	1024.79	1037.389	1908.256	1772.394	1289.83	1800.468	407.357	0	718.308	666.885	578.758	450.675
FBgn0284228	CG46312	1102.174	721.734	948.362	935.61	852.605	698.745	0	0	0	1028.627	666.472	810.267	563.736	1134.986	753.822	777.217	1249.999	710.67	917.357	1068.722	1119.464	881.936	621.808	854.535
FBgn0284229	CG46313	0	156.112	0	102.756	0	0	0	0	51.496	0	157.074	122.99	90.582	160.805	95.709	0	0	71.748	97.84	81.421	77.09	0	202.074	0
FBgn0284230	CG46314	2294.399	1615.497	2373.842	2873.265	2207.536	2002.76	431.933	487.132	621.958	1950.82	1334.72	1698.434	2373.943	3003.452	2531.724	2310.272	798.368	2289.648	2498.477	2291.988	2347.201	2278.227	1786.554	1691.958
FBgn0284231	CG46315	14033.305	12358.192	15078.073	18483.917	15804.155	13107.381	2285.439	4099.75	5544.399	19350.247	18847.988	17178.458	7203.717	20678.552	9572.259	8622.302	8512.441	8687.285	17797.635	17517.072	17629.044	15023.504	7352.459	12726.494
FBgn0284232	CG46316	0	0	0	0	0	0	20.991	0	0	0	0	0	0	0	0	18.94	0	13.166	24.678	0	0	13.069	0	16.877
FBgn0284233	CG46317	3265.706	2810.633	3601.832	3642.775	3102.51	1903.124	742.241	760.172	791.813	4497.995	4249.913	3393.013	2951.35	11788.547	4577.123	2828.67	2077.102	3371.795	5614.023	5176.113	4960.199	6989.838	6240.58	4053.38
FBgn0284234	CG46318	674.837	0	545.119	0	188.759	450.928	0	0	0	0	0	274.022	489.193	0	713.802	155.742	561.281	713.377	698.692	0	0	0	1186.59	393.526
FBgn0284235	CG46319	10128.495	9060.399	11285.428	12526.104	11406.757	7774.456	2066.962	2917.708	3456.79	10215.025	9706.075	10273.201	11542.563	20958.006	13728.657	14765.488	8885.367	14552.361	14127.385	14453.622	13798.799	11634.308	12407.147	11625.298
FBgn0284236	CG46320	0	538.511	335.286	544.205	308.331	569.679	13366.792	5610.827	3189.161	630.341	738.118	494.317	0	646.039	564.984	0	580.166	719.507	551.371	736.2	745.436	926.02	758.238	687.458
FBgn0284237	CG46321	0	0	0	0	376.721	24.638	49.301	0	0	0	704.322	0	0	0	0	147.231	0	71.625	43.141	0	31.467	53.324	0	17.332
FBgn0284238	lncRNA:CR46322	9.597	4.426	11.392	7.243	14.814	14.165	4.188	10.281	6.231	8.336	18.967	9.282	6.25	22.102	1.049	8.246	9.633	10.639	17.625	10.437	10.543	14.005	28.932	12.646
FBgn0284243	betaTub56D	10520.874	16557.031	19689.316	13692.106	12826.903	9220.411	4830.826	6008.535	5175.77	17790.059	17974.492	14848.604	7125.873	13389.041	7521.808	7307.007	5081.572	6661.766	12278.711	11292.779	10733.446	11263.808	18981.44	10498.571
FBgn0284244	l(2)k05911	37.12	36.157	40.197	34.997	41.009	19.043	10.003	17.005	10.009	47.003	88.23	117.166	32.769	63.277	37.241	35.565	40.093	20	45.13	52.837	46	40.147	23	40.19
FBgn0284245	eEF1alpha1	235540.519	198114.954	285230.7	271213.952	248968.243	197216.896	26910.956	45905.251	46555.253	140121.991	125905.245	156502.674	301820.804	98903.61	302770.638	298439.579	159979.155	307548.971	168546.914	159430.159	146458.087	125278.767	170329.023	133919.62
FBgn0284246	l(2)k09848	364.001	350	336.003	436.001	368	312.979	67.146	113.68	125.594	424	373.769	333.401	207	378.315	350.242	242.801	278.478	403	374.349	395.002	333.9	215.657	234.002	215.199
FBgn0284247	ds	1069.982	967.541	1193.013	1427.068	1238.399	923.572	399.587	703.441	636.854	1684.065	1615.948	1411.014	843.165	2787.929	1095.977	1035.504	917.265	961.443	2317.704	1956.681	1799.243	1765.028	1487.306	1860.067
FBgn0284248	Cyt-c-p	4091	3401.61	4531	4297	4291	3832.288	806	1360.997	1178.999	4141	3873.817	3932.849	4523.243	6406.046	5013.999	4954	2442	6789.819	5100	5836.428	5173.266	5154.848	5828.025	4363
FBgn0284249	Adf1	1098	1067.993	1481.645	1458.916	1240.583	904.752	298.021	354.905	491	1430.252	1505.14	1313.001	871.417	2061.362	1286	884.93	1057.999	926.918	1615.987	1603.693	1545.945	1419.031	1336	1200.192
FBgn0284251	l(2)05287	628.956	594.041	620.259	623.143	616.632	650.35	134.454	204.422	226.243	614.278	633.766	653.963	448.733	842.455	796.314	551.063	647.18	741.347	1077.112	1083.283	945.023	703.126	531.533	605.129
FBgn0284252	Letm1	6883.934	6017.906	7872.575	7682.983	7473.759	5359.849	1330.086	2237.814	2128.543	7374.735	7296.035	6540.343	5434.879	8508.33	6375.972	6067.013	4469.941	6366.623	7371.014	7707.796	6924.196	6739.15	6443.897	5949.9
FBgn0284253	LeuRS	1304.023	1108.512	1337.963	1315.024	1297.728	1006.873	370.113	975.494	740.227	1390.67	1313.639	1439.992	1209.354	3301.891	1900.966	1327.528	1288.437	1769.977	2753.992	2849.054	2443.421	1821.867	1629	1653.991
FBgn0284254	Impbeta11	2067.903	2258.519	2755.465	2734.781	2467.054	1858.529	769.634	1555.259	1676.031	2783.458	2768.201	2685.437	968.998	1712.631	1342.991	1233.196	1148.174	1213.09	1821.738	1623.434	1578.741	1506.808	1594.879	1316.306
FBgn0284255	Arpc4	552.999	576	786	592	580	413.028	195	242	198	610	720.622	609	499.576	874	606	504.98	401.465	543.798	612	666.76	673	662.937	560.303	522
FBgn0284256	bsf	3243.864	2720.743	3515.501	3537.577	3519.247	2960.996	1032.208	2259.417	2325.574	4080.724	3798.144	3541.945	1784.513	3467.192	2451.827	2095.407	2142.128	2721.309	3316.118	3152.219	3224.63	2773.443	2902.468	2601.259
FBgn0284257	Ttd14	7373.006	7908.275	11133.919	10086.278	10180.014	7776.381	1697.987	2778.087	3124.001	9756.002	9417.059	8343.837	7190.035	13185	8442.714	9161.604	5846.339	8559.996	10283.302	11334.501	9886.532	9242.988	7978	8485.032
FBgn0284408	trol	10949.027	10245.565	14325.347	13317.522	12980.72	10211.469	6541.214	19383.271	21518.053	14863.178	14448.804	12750.217	8555.029	25219.781	10145.39	10253.809	6411.426	9448.479	15510.376	14197.883	14221.854	12546.374	14894.817	13267.842
FBgn0284409	lncRNA:TS1	2	1.374	4.868	5	5.987	5	0	1	1.118	4	4	3	1	7	5.711	8	7	1	4	3	2	8	0	1.017
FBgn0284410	lncRNA:TS2	4	2.001	1	0	2.015	4.589	0	2.998	1	2.145	7.058	2	2	2	2	1.002	3	0	4	4.999	4.719	3	3	1
FBgn0284411	lncRNA:TS3	3	2	2	2	3.007	0	0	2	4	2.14	6.031	4	4.059	5	9	6	0	0	4	1	5	1	0	3
FBgn0284412	lncRNA:CR46326	6.877	1.015	3	1	0.999	2.092	2	0	2	3.03	6	2.045	1.091	3	3.999	0.958	5	4	4.765	3.002	2	0	1	2
FBgn0284413	lncRNA:TS4	2	7.993	5.354	1.014	4	6	2	2	4.2	6	6	4	5	7.983	7	6.008	2	3	7.089	16.003	9	7	2.029	5
FBgn0284414	lncRNA:CR46328	2	3.006	6.967	3	7	2	3	1	0	2	4.007	2	4	4	6	2.995	1.002	1	8	15.729	2	4	3	1
FBgn0284415	lncRNA:TS6	0	4.997	2	3.008	4	6	4	3	7.147	3.044	6.855	6.101	2	2	6	2.002	4.079	1	2	8	3	3.091	2	3.011
FBgn0284416	lncRNA:TS9	6	4.995	7	5	11.013	16.02	9.98	4.028	8.066	7.02	10.903	9.006	2	5	4.898	10.128	6	2.007	10	6.962	10.016	10.072	7	4.001
FBgn0284417	lncRNA:TS20	2	2	2	1	3.477	0	2	3.22	2	2.016	5	0	2	5.012	3	2.13	1	0	0	2	3.001	2	1	2
FBgn0284418	lncRNA:TS25	3	1	2.041	1.018	4.004	1	3	0	2	0	3	2	1	0	0	1	1	0	1.992	0	0	1	0	3
FBgn0284419	lncRNA:TS26	1	1	1.004	0	0	0	1	1	0	2.932	1	2	2	2	0	1	1.832	1	3	2	1	0	0	0
FBgn0284420	lncRNA:TS27	1.267	11.137	0	3.074	8.594	5.018	3	5.077	4.039	2.323	15.626	3.011	0	4.004	3.113	8.15	2.007	6.007	8.027	5.737	1.08	0	3.148	0
FBgn0284421	Psn	1179.343	1255.001	1634.239	1537.001	1318.004	1070.379	397.999	579.589	544.031	1497.116	1516.296	1409.002	961.022	1650.426	1284.679	1089.758	992.955	1127.999	1409.025	1446.87	1520.132	1337.078	1543.331	1158.729
FBgn0284435	tyn	402.076	379.445	616.459	483.968	531.105	367.512	185.102	226.136	181.802	836.443	618.382	484.784	618.085	2236.65	785.958	1063.65	827.616	816.904	1164.797	1148.079	1252.47	1193.13	1209.176	1085.388
FBgn0284436	CCT8	2687.309	3904.094	4929.996	3238.938	3176.11	2429.629	896.776	1494.518	1416.049	3738.88	3773.423	3109.061	1497	3037.513	1989.906	1811.987	1940.138	2219	2545.441	2287.905	2246.281	2332.209	2695.14	2161.518
FBgn0284442	Mcm3	57.843	60.374	97.449	71.319	66.013	70.639	54.384	123.598	69.001	111.779	190.927	154.763	52	83.006	78.201	46.807	40.308	41.658	174.455	192.988	152.282	134.844	153	117.551
FBgn0284444	ddbt	14	13	31	14	18.17	13.01	11.058	6.391	11	11.032	30.408	17	8	27	16	11	16.013	6	13.002	18	11	20.079	13	22.058
FBgn0285879	disco-r	2629.947	2878.894	3081.545	3477.941	3224.149	2723.998	506.475	1030.186	804.974	1937.773	1906.573	2176.591	2971.679	1403.842	3441.029	3009.258	2386.938	3218.396	3352.336	3677.738	3741.399	2667.996	2599.042	2033.535
FBgn0285892	tea	873.126	849.654	1109.667	1085.793	1044.122	1035.057	312.023	456.558	440.063	1272.317	1462.477	1290.074	615.514	1596.282	977.132	798.883	865.522	801.996	1253.879	1503.287	1402.481	1046.482	932.436	1045.184
FBgn0285896	btl	403.416	1218.945	557.853	342.106	703.099	1106.941	125.918	652.116	201.456	394.946	734.617	429.775	376.601	949.597	795.547	667.613	302.875	418.136	698.043	788.516	550.319	807.335	349.926	349.586
FBgn0285910	VhaAC39-1	4937	4704.094	6289	5990.996	5535.078	4303.035	1024.001	1762	1784.899	6069.053	5733.557	5588.994	5459.977	9957.04	6335.335	5926.985	3866.22	5813.466	7191.993	6890.931	6883.793	6487.039	5564.937	5269.057
FBgn0285911	Vps16A	807.102	874.002	958.931	1076.911	1025.102	740.198	210.003	339.003	286.839	1058.006	1012.166	961.484	705.003	1436.598	914.566	852.232	4741.428	947.001	1154.04	1227.833	1142.911	1038.093	756.368	859
FBgn0285912	mah	1282.191	1670.168	1909.589	1278.129	1021.443	1051.254	739.68	1926.438	998.044	1634.674	1946.382	1675.012	100.867	285.18	210.339	164.929	334.622	107.239	154.348	153.197	152.63	137.729	171.067	129.251
FBgn0285913	red	2780.529	2603.897	3725.035	3182.62	3174.033	2175.911	867.665	1201.134	1111.364	3463.034	3383.438	3506.026	2048.506	4308.662	2534.607	2478.314	1891.998	2040.476	3339.639	3478.95	3490.407	3108.648	3235.938	3065.839
FBgn0285917	sbb	9202.815	7964.142	11766.06	10966.039	11049.614	8937.712	2215.959	3735.19	3981.242	12127.203	13233.734	11037.477	6094.112	14152.868	8095.317	8553.33	6777.392	7411.716	12856.565	13460.922	14122.304	10874.583	15693.637	11824.043
FBgn0285925	Fas1	18514.943	14611.851	22402.783	23612.947	23376.296	18360.395	4566.976	7548.017	7298.323	28713.294	29446.678	25112.876	12289.066	35996.606	16033.269	16847.605	12658.14	15245.219	26370.524	28918.834	30361.634	23303.886	25913.289	26206.724
FBgn0285926	Imp	2953.457	2189.333	3269.356	3422.843	3775.624	2599.207	923.183	1279.448	1069.681	3565.431	3386.44	3363.39	1613.544	2606.155	1654.078	2710.623	1625.758	2670.133	2310.435	3725.667	3460.951	1839.833	2631.405	2709.34
FBgn0285937	Rab1	5907.285	6034.145	8278.366	7901.033	7157.552	5191.708	1255.447	2055.049	1877.178	8009.618	7376.592	7079.92	5510.744	9188.548	6856.08	5853.005	4744.212	5987.561	6870.798	7587.628	7040.685	6891.59	5458.905	5751.885
FBgn0285938	CG46335	20.429	17.09	35.023	24.765	37.893	32.57	15.922	23.044	19.157	22	51.001	40.15	19.999	37.062	17.999	30.575	14.057	11.236	47.979	34.601	31.179	44.965	38	37.295
FBgn0285940	lncRNA:CR46336	11.835	16.501	19.189	10	13.001	12.246	9.382	8.884	12.89	8.02	13.027	9.009	6.895	9.004	9.899	8.644	419.977	9.657	13.294	12.679	2.242	13.011	7	12.593
FBgn0285941	lncRNA:CR46337	4.555	1.541	1.139	0	0	2.768	1.622	6.131	0	6.979	13.454	0	0	0	5.371	5.757	8	5.274	7.717	6.497	2.759	0	2	1.525
FBgn0285943	knon	7.66	18.557	17.985	10.014	15.847	15.014	9.619	6.005	14.145	16.028	63.484	15.021	13.21	21.08	23.877	17.846	9.01	15.001	18.086	35.585	20.474	15.166	6.097	13.821
FBgn0285944	para	7794.469	6033.745	9912.436	10767.759	11190.092	7488.158	2152.951	3418.165	3842.703	17220.49	16263.58	15418.565	5556.755	15525.818	6929.06	8152.247	5886.353	7339.88	14815.905	16931.488	16921.141	10262.142	14169.497	15688.234
FBgn0285947	RpS10b	22197	16375.828	23212.941	23361.553	21151.134	16677.001	3366.337	4372.636	3769.988	13353.998	13216.483	15177.012	29427.002	17180	31453	27253.996	14668.001	27507.001	18378.966	17208.274	15705.999	15094.988	19269.678	13885.999
FBgn0285948	RpL27A	36155.004	27154.518	38035.006	39502	34418.002	25038.338	4789.448	6947.005	6335.532	20053.679	19786.271	21984.223	44834.997	22144.962	47532.829	41917.582	21789.915	41516.992	25402.986	22700.999	20995.655	19745.982	25737.001	17861.812
FBgn0285949	RpL31	19206	13699.001	20866.999	21782	19010	14062.001	2447	3817	3292	8951.999	9109.971	11364	22992.001	11131	23301.983	20489	11918.999	20768	13355.999	12743	11214.998	11211.528	15631	9129
FBgn0285950	RpL19	32545	25021.767	35303.777	37619.996	31688.983	22282	4156.979	5883.59	5509.958	15812.603	15646.007	18904.384	44387.948	18869	45881	40988.501	20086	41472	23676.964	23397.907	20715	19129.475	21474.407	16337.908
FBgn0285951	mRpS34	259	212.958	307	257	262	220.197	41	84.244	99.289	294.067	218.748	276.001	202.982	374	313	187.985	209	282	310.135	281.005	301.582	312	214	214.105
FBgn0285952	eEF5	9669.967	7802	11113	12930.677	10772	8674.74	1043.896	1562.286	1387	6054.982	5490.036	7394	14590	6939	15677	14271	6471	15028.995	8235	8213	7549.999	7054.309	4564.589	5641
FBgn0285954	caz	1215.109	1095.795	1449.547	1708.065	1453.421	993.552	162.172	265.173	285.113	1434.381	1430.676	1240.986	952.98	1832.057	1320.001	1333	885.081	1243	1551.748	1778.67	1601.728	1284.594	740.999	1158.679
FBgn0285955	cv-c	10052.03	7474.585	9568.819	9915.388	11061.994	7677.672	1470.234	3338.159	3252.518	10434.539	9802.158	8768.124	4811.082	10633.133	6756.075	7367.356	6662.266	6693.559	10081.366	9867.16	9272.372	8051.47	9898.257	7764.999
FBgn0285958	Fuca	284.262	381.71	442.915	474.898	248.247	279.02	122.831	401.679	295.673	273.51	319.052	236.824	160.287	658.93	251.951	211.092	323.755	143.061	362.265	301.436	552.009	380.72	363.824	194.628
FBgn0285959	sisRNA:1	6.077	5.093	13.394	8.812	19.823	3.397	0.983	3.703	0	10.215	5.69	8.875	5.888	12.562	9.694	7.91	12.32	5.155	18.069	5.038	10.735	9.887	10.54	10.509
FBgn0285963	CG46339	2668.253	2321.952	3483.008	3064.203	3218.854	2494.636	812	1268.305	1195.101	3996.921	4092.511	4137.039	1784.595	6768.365	2333.222	2374.64	2054.778	2258.748	5062.344	4680.159	4753.727	3956.996	4418.402	4245.429
FBgn0285966	hpRNA:1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.655	0	0
FBgn0285969	sisRNA:4	0	0	0	1	4.484	0	0	0	3	0	2.333	6.178	2.933	2.426	2.01	0	2.274	1.998	2.873	2.017	0.725	1.563	1	1.975
FBgn0285970	CG32500	428.014	360.174	802.209	605.846	296.294	271.298	0	56.996	224.276	457.788	158.172	478.456	434.188	935.936	974.677	837.804	572.14	723.703	675.236	972.994	675.472	905.056	801.229	410.468
FBgn0285971	prg	328	290.002	332.575	339.25	339.907	285.653	90.32	128.957	134.526	374	409.342	366.591	231	518	398.949	299.545	308.749	346	432.155	468.151	415.995	372	453.804	273.803
FBgn0285975	mir-10404-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0285976	mir-10404-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
